,micro_labels,macro_labels,ar_labels,frame_name,features
4289,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4289,[[0.00548157 0.75965786 0.07959062 ... 0.24099727 0.6527857  0.6043931 ]]
4290,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4290,[[0.0176289  0.65270513 0.05849593 ... 0.32672438 0.5765641  0.53728247]]
4291,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4291,[[0.01739755 0.6110695  0.09246858 ... 0.3049691  0.71657866 0.58899605]]
4292,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4292,[[0.01081163 0.614431   0.09483652 ... 0.33006728 0.6040943  0.64331275]]
4293,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4293,[[0.02225409 0.6649854  0.08799042 ... 0.10140868 0.49053478 0.6646253 ]]
4294,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4294,[[0.0217982  0.668013   0.08711378 ... 0.09595899 0.50399303 0.654574  ]]
4295,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4295,[[0.01327884 0.6645272  0.14816393 ... 0.32780457 0.2713716  0.6455613 ]]
4296,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4296,[[0.01737396 0.68926543 0.1442806  ... 0.1209383  0.3274226  0.4555025 ]]
4297,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4297,[[0.         0.65842736 0.1206475  ... 0.14681476 0.41387367 0.3798049 ]]
4298,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4298,[[0.         0.5601256  0.07407174 ... 0.17406166 0.41707394 0.42471427]]
4299,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4299,[[0.         0.67067    0.09819235 ... 0.2742343  0.39850006 0.5413802 ]]
4300,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4300,[[0.         0.66164213 0.09821056 ... 0.2677776  0.40047377 0.54151666]]
4301,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4301,[[0.         0.78845596 0.14562538 ... 0.19499008 0.5233533  0.4562959 ]]
4302,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4302,[[0.         0.6694107  0.13223174 ... 0.17624973 0.38865328 0.3946486 ]]
4303,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4303,[[0.00290063 0.53654027 0.10771337 ... 0.17939392 0.48212066 0.4327481 ]]
4304,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4304,[[0.         0.6120534  0.09454494 ... 0.44212306 0.4134744  0.5279136 ]]
4305,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4305,[[0.         0.66848016 0.10458998 ... 0.12712273 0.5503489  0.4184156 ]]
4306,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4306,[[0.         0.67116493 0.1054259  ... 0.12755513 0.54407245 0.41796824]]
4307,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4307,[[0.         0.5984651  0.09959776 ... 0.31866795 0.5160222  0.45646182]]
4308,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4308,"[[1.09518165e-04 6.60569131e-01 1.17729127e-01 ... 2.58687407e-01
  4.19515789e-01 3.38546336e-01]]"
4309,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4309,[[0.         0.6532054  0.07199178 ... 0.3531212  0.4279782  0.3578313 ]]
4310,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4310,[[0.         0.74368775 0.09557453 ... 0.20303103 0.4115634  0.5665238 ]]
4311,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4311,[[0.         0.60441804 0.11872869 ... 0.22062789 0.34979472 0.44610667]]
4312,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4312,[[0.         0.60234463 0.12085218 ... 0.23270588 0.3661298  0.44853196]]
4313,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4313,[[0.         0.5152421  0.08952428 ... 0.28691638 0.3292824  0.5974881 ]]
4314,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4314,[[0.0170169  0.5381704  0.07078474 ... 0.3122359  0.54407096 0.38400176]]
4315,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4315,[[0.01906645 0.62612265 0.07087996 ... 0.2084068  0.37486824 0.42715445]]
4316,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4316,[[0.02239665 0.59406304 0.07714486 ... 0.22050853 0.48225126 0.27004352]]
4317,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4317,[[0.00191626 0.48976326 0.07380161 ... 0.21428886 0.49633774 0.35038322]]
4318,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4318,[[0.0011216  0.488919   0.07380009 ... 0.21520257 0.48836416 0.35359707]]
4319,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4319,[[0.00115277 0.5400081  0.04936446 ... 0.3043951  0.6344524  0.44703075]]
4320,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4320,[[0.         0.6177692  0.09477266 ... 0.28147918 0.43986282 0.5151747 ]]
4321,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4321,[[0.         0.7221385  0.12219449 ... 0.26838872 0.39422598 0.5441251 ]]
4322,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4322,[[0.01972241 0.7416023  0.05701145 ... 0.21588354 0.5841921  0.3542207 ]]
4323,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4323,[[0.00850121 0.68465406 0.05263863 ... 0.34194827 0.50478727 0.4921685 ]]
4324,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4324,[[0.00880361 0.68611646 0.05271173 ... 0.35604927 0.51561505 0.4832858 ]]
4325,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4325,[[0.00685789 0.6827178  0.1309496  ... 0.31814465 0.4380548  0.42138565]]
4326,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4326,[[0.0018943  0.757626   0.08880981 ... 0.1878687  0.3754409  0.5587371 ]]
4327,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4327,[[0.00225229 0.6344572  0.10605003 ... 0.21814327 0.34702054 0.48817784]]
4328,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4328,[[0.00734377 0.72935975 0.08363264 ... 0.22840314 0.53511316 0.52413887]]
4329,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4329,[[0.00163333 0.68444103 0.08049241 ... 0.34926105 0.69238985 0.56737584]]
4330,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4330,[[0.00127188 0.68417585 0.08127455 ... 0.34838116 0.69426906 0.57042426]]
4331,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4331,[[0.00273473 0.64339703 0.05756248 ... 0.26106086 0.48969635 0.35524535]]
4332,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4332,[[0.00410025 0.64373887 0.1029859  ... 0.16848001 0.56413126 0.42887497]]
4333,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4333,[[0.         0.77952653 0.1066725  ... 0.12470485 0.5515278  0.4842587 ]]
4334,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4334,[[0.01510024 0.6565943  0.1063541  ... 0.26113817 0.5172436  0.35648417]]
4335,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4335,[[0.010511   0.6540383  0.09331526 ... 0.17088103 0.45738074 0.4051187 ]]
4336,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4336,[[0.01215752 0.6482473  0.09057846 ... 0.1686121  0.460439   0.40149048]]
4337,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4337,[[0.02327376 0.67579496 0.06920794 ... 0.25014666 0.6135257  0.5683823 ]]
4338,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4338,[[0.02325828 0.5293144  0.0756907  ... 0.27401873 0.59585637 0.511219  ]]
4339,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4339,[[0.01034945 0.531746   0.05780441 ... 0.2288116  0.48184162 0.39898825]]
4340,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4340,[[0.02106772 0.55221444 0.06127877 ... 0.26527265 0.84463286 0.38858077]]
4341,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4341,[[0.019326   0.7369168  0.0582994  ... 0.20917499 0.6907753  0.44179416]]
4342,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4342,[[0.01981173 0.73535824 0.05807997 ... 0.21040027 0.6930531  0.45221198]]
4343,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4343,[[0.00798739 0.6681994  0.10610655 ... 0.2842752  0.28667107 0.46946907]]
4344,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4344,[[0.00363898 0.6999467  0.08756938 ... 0.24068455 0.5960339  0.4266292 ]]
4345,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4345,[[0.00608755 0.69103116 0.10984711 ... 0.43915266 0.51193035 0.43463686]]
4346,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4346,[[0.00408943 0.6269172  0.06269355 ... 0.2589289  0.4362955  0.45838726]]
4347,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4347,[[0.         0.5891187  0.09991916 ... 0.2022319  0.59938586 0.4769124 ]]
4348,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4348,[[0.         0.59332865 0.10076603 ... 0.19663525 0.6052154  0.4736263 ]]
4349,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4349,[[0.         0.58752275 0.0863525  ... 0.16193816 0.44314894 0.40610224]]
4350,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4350,[[0.00836939 0.7083166  0.13892086 ... 0.16208793 0.3012976  0.33392277]]
4351,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4351,[[0.         0.6726745  0.13807864 ... 0.20032287 0.5699369  0.56457657]]
4352,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4352,[[0.02232246 0.7803491  0.06432242 ... 0.30825987 0.5369577  0.4687287 ]]
4353,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4353,[[0.03844977 0.6561994  0.05479215 ... 0.2157167  0.5858469  0.48729143]]
4354,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4354,[[0.03883215 0.6524808  0.05608232 ... 0.21908467 0.57559913 0.48221213]]
4355,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4355,[[0.         0.70279247 0.10021547 ... 0.12897521 0.6040611  0.35506037]]
4356,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4356,[[0.02074634 0.6954667  0.10034166 ... 0.12792996 0.42463607 0.42264014]]
4357,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4357,[[0.03628189 0.76084834 0.16016738 ... 0.18052472 0.48865318 0.42952034]]
4358,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4358,[[0.01185626 0.7497987  0.08670747 ... 0.19205128 0.54959077 0.5115286 ]]
4359,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4359,"[[3.3560753e-04 7.5318015e-01 1.7111194e-01 ... 2.7345926e-01
  4.0238547e-01 5.1735556e-01]]"
4360,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4360,[[0.0014412  0.7456038  0.17093751 ... 0.26153177 0.39585188 0.51637024]]
4361,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4361,[[0.0082983  0.638336   0.08829799 ... 0.1423108  0.3945573  0.48245177]]
4362,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4362,[[0.00174048 0.5828588  0.0907024  ... 0.20292115 0.44950452 0.46670458]]
4363,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4363,[[0.         0.6759009  0.11230306 ... 0.32808918 0.42261901 0.4601307 ]]
4364,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4364,[[0.         0.68190444 0.08108183 ... 0.26710472 0.5545215  0.45844245]]
4365,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4365,[[0.         0.6315118  0.05600312 ... 0.17710638 0.48944122 0.42674977]]
4366,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4366,[[0.         0.63363266 0.05597974 ... 0.17421368 0.49488074 0.42873156]]
4367,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4367,[[0.01000544 0.73727393 0.10814864 ... 0.2450978  0.68371    0.6597885 ]]
4368,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4368,[[0.00781552 0.6348261  0.09921196 ... 0.29093504 0.6632894  0.56451124]]
4369,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4369,[[0.02910401 0.64058125 0.0464348  ... 0.2452018  0.76314014 0.45100173]]
4370,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4370,[[0.04456111 0.5121649  0.07393226 ... 0.25261378 0.8223565  0.34252113]]
4371,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4371,[[0.01446513 0.5680731  0.077953   ... 0.1977172  0.4683763  0.47156233]]
4372,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4372,[[0.01550934 0.56188387 0.0787744  ... 0.19182222 0.45817176 0.45886388]]
4373,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4373,[[0.05501501 0.6932605  0.13150205 ... 0.1581397  0.80755377 0.4120841 ]]
4374,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4374,[[0.01896351 0.64639664 0.09118988 ... 0.14626361 0.5357765  0.4484208 ]]
4375,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4375,[[0.         0.8182275  0.14738928 ... 0.10673133 0.43712583 0.5740616 ]]
4376,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4376,[[0.00064151 0.5914387  0.10225096 ... 0.00578318 0.57746917 0.63539743]]
4377,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4377,[[0.         0.6893381  0.13153553 ... 0.02609584 0.70046055 0.58797294]]
4378,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4378,[[0.         0.6882932  0.12681285 ... 0.02637552 0.6807106  0.5858362 ]]
4379,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4379,[[0.00745604 0.678065   0.09895599 ... 0.08137169 0.5469092  0.49212077]]
4380,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4380,[[0.00588326 0.65082276 0.08719368 ... 0.01982736 0.6357246  0.4192294 ]]
4381,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4381,[[0.02777893 0.5665997  0.05614647 ... 0.01887096 0.3774027  0.3675171 ]]
4382,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4382,[[0.         0.70533127 0.11832044 ... 0.04512297 0.40204164 0.45343333]]
4383,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4383,[[0.         0.7312938  0.1740616  ... 0.03754366 0.41764098 0.56426436]]
4384,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4384,[[0.         0.7471371  0.17652763 ... 0.04240941 0.4311482  0.57676184]]
4385,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4385,[[0.         0.7074308  0.12146387 ... 0.05782441 0.5506761  0.31033537]]
4386,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4386,[[0.         0.76871884 0.1395219  ... 0.02240521 0.57006747 0.51585764]]
4387,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4387,[[0.         0.7407562  0.1779733  ... 0.11107197 0.5029512  0.35553154]]
4388,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4388,[[0.         0.65688276 0.15316463 ... 0.06614441 0.44524944 0.52667475]]
4389,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4389,[[0.00304417 0.6929673  0.15775916 ... 0.10116288 0.39529684 0.39694798]]
4390,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4390,[[0.00171225 0.6780061  0.15775667 ... 0.09809695 0.4025809  0.394096  ]]
4391,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4391,[[0.         0.81153226 0.08247244 ... 0.060221   0.5700715  0.41573226]]
4392,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4392,[[0.         0.8147208  0.10464123 ... 0.11220239 0.6587378  0.34785238]]
4393,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4393,[[0.         0.82226896 0.16689746 ... 0.06978822 0.49919134 0.4447052 ]]
4394,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4394,[[0.0051266  0.6618977  0.05357133 ... 0.07321141 0.5812281  0.52827704]]
4395,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4395,[[0.00071613 0.62784904 0.10972729 ... 0.11481866 0.26167193 0.58329064]]
4396,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4396,[[0.00162852 0.6197087  0.11159799 ... 0.11581902 0.25495455 0.5720604 ]]
4397,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4397,"[[2.0016193e-04 7.4864471e-01 8.1808493e-02 ... 7.5026661e-02
  4.4008666e-01 4.5287520e-01]]"
4398,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4398,[[0.02206734 0.6575572  0.07164573 ... 0.05793798 0.52536184 0.5023757 ]]
4399,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4399,[[0.00353984 0.6378796  0.12127437 ... 0.12793425 0.4493914  0.50718004]]
4400,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4400,[[0.         0.6274704  0.15883133 ... 0.07893267 0.4770922  0.6385497 ]]
4401,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4401,[[0.         0.71177167 0.16183308 ... 0.04275987 0.4303943  0.4921769 ]]
4402,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4402,[[0.         0.71331894 0.1626839  ... 0.04385418 0.4278256  0.49346596]]
4403,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4403,[[0.00698969 0.67370546 0.10219347 ... 0.08611649 0.38596192 0.555308  ]]
4404,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4404,[[0.         0.7648032  0.11983012 ... 0.05630017 0.3268749  0.43168226]]
4405,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4405,[[0.024148   0.77916336 0.13729475 ... 0.14984168 0.6158749  0.4878325 ]]
4406,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4406,[[0.023043   0.7608257  0.1299976  ... 0.06748141 0.38712272 0.38744658]]
4407,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4407,[[0.01281654 0.6864483  0.08947056 ... 0.08551667 0.41830543 0.6216596 ]]
4408,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4408,[[0.01367915 0.69182    0.08620388 ... 0.08274169 0.43016005 0.622475  ]]
4409,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4409,[[0.01528433 0.618708   0.06512158 ... 0.03338465 0.3345683  0.5926705 ]]
4410,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4410,[[0.         0.6920621  0.08451378 ... 0.12832643 0.40265656 0.67001814]]
4411,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4411,[[0.         0.7338366  0.09899962 ... 0.1278144  0.4591275  0.7252985 ]]
4412,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4412,[[0.         0.5647142  0.11655553 ... 0.03495001 0.37972054 0.56376874]]
4413,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4413,[[0.         0.6015179  0.10044153 ... 0.09591505 0.43945682 0.5524813 ]]
4414,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4414,[[0.         0.6051425  0.09903125 ... 0.10088459 0.44525182 0.5596782 ]]
4415,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4415,[[0.         0.610528   0.0664333  ... 0.0319081  0.23512787 0.5578872 ]]
4416,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4416,[[0.         0.63295054 0.05943414 ... 0.03768264 0.44289768 0.42166632]]
4417,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4417,[[0.         0.6632077  0.0790628  ... 0.07191491 0.7594442  0.32269832]]
4418,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4418,[[0.         0.6504827  0.13757168 ... 0.16695285 0.6293166  0.43769538]]
4419,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4419,[[0.         0.6372995  0.09191777 ... 0.11671671 0.37841505 0.45374683]]
4420,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4420,[[0.         0.65494215 0.0943165  ... 0.11496341 0.38913414 0.46224833]]
4421,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4421,[[0.00158452 0.67143357 0.09243471 ... 0.10056966 0.58611006 0.5586143 ]]
4422,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4422,[[0.         0.60129064 0.13302203 ... 0.04311868 0.53397423 0.5741448 ]]
4423,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4423,[[0.01907964 0.8006906  0.10234821 ... 0.04451316 0.74413204 0.5323297 ]]
4424,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4424,[[0.         0.64628816 0.05214172 ... 0.05565853 0.5497502  0.49941206]]
4425,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4425,[[0.00659164 0.58750004 0.0744023  ... 0.03225071 0.39491725 0.4371485 ]]
4426,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4426,[[0.00524906 0.5772163  0.07238122 ... 0.03229798 0.41178352 0.42995375]]
4427,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4427,[[0.00104993 0.41792142 0.16154248 ... 0.01974526 0.23837546 0.5139239 ]]
4428,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4428,[[0.00716768 0.6532337  0.08345768 ... 0.11327495 0.4957759  0.47462633]]
4429,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4429,[[0.         0.648703   0.12309827 ... 0.06583286 0.40838894 0.5339558 ]]
4430,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4430,[[0.02976646 0.6980586  0.15166776 ... 0.10485858 0.53408265 0.37173027]]
4431,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4431,[[0.00790469 0.6440689  0.11891992 ... 0.11829326 0.27325875 0.5468282 ]]
4432,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4432,[[0.00793348 0.6480492  0.11647975 ... 0.12301376 0.28005958 0.5501403 ]]
4433,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4433,[[0.0096622  0.6461094  0.13329242 ... 0.03208716 0.22669844 0.6199515 ]]
4434,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4434,[[0.         0.7515669  0.07933079 ... 0.11248323 0.5375765  0.6878085 ]]
4435,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4435,[[0.         0.7290034  0.13745876 ... 0.10997909 0.51075006 0.6383105 ]]
4436,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4436,[[0.         0.6900927  0.134267   ... 0.14795963 0.56682676 0.5449392 ]]
4437,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4437,[[0.         0.67625624 0.1323841  ... 0.29971898 0.46595758 0.81425655]]
4438,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4438,[[0.         0.6712512  0.1286573  ... 0.29933977 0.47583166 0.8300798 ]]
4439,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4439,"[[4.4253407e-04 6.2979317e-01 8.9967459e-02 ... 8.6557157e-02
  4.5762908e-01 4.7956282e-01]]"
4440,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4440,[[0.         0.6454945  0.17440091 ... 0.07277974 0.38542807 0.5235305 ]]
4441,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4441,[[0.00435046 0.79375654 0.1769943  ... 0.2717659  0.40651503 0.52961147]]
4442,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4442,[[0.         0.728556   0.16865505 ... 0.27719107 0.32234472 0.44346687]]
4443,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4443,[[0.         0.5458371  0.18724689 ... 0.15763524 0.39859635 0.4449301 ]]
4444,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4444,[[0.         0.540371   0.18781151 ... 0.15628143 0.3979882  0.43286923]]
4445,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4445,[[0.         0.662676   0.16647795 ... 0.3131982  0.36427543 0.5850084 ]]
4446,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4446,[[0.         0.7506121  0.20041479 ... 0.24252199 0.46920112 0.44114792]]
4447,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4447,[[0.00360643 0.6692239  0.10552546 ... 0.19572681 0.33709732 0.44957748]]
4448,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4448,[[0.01136498 0.7591019  0.1862713  ... 0.21805418 0.41001266 0.50307405]]
4449,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4449,[[0.         0.7889787  0.219837   ... 0.12579025 0.3099801  0.510549  ]]
4450,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4450,[[0.         0.7913085  0.22421859 ... 0.12487098 0.30159163 0.5141332 ]]
4451,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4451,[[0.01141905 0.6820622  0.15602945 ... 0.11692484 0.30556676 0.47860664]]
4452,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_4452,[[0.         0.61393684 0.16981408 ... 0.3455923  0.3039347  0.407787  ]]
